timestamp,car_id,hvac_supply_temp_c,hvac_current_amps,lighting_load_pct,battery_soc_pct,battery_voltage_v,comms_rssi_dbm,hvac_setpoint_c,train_id
2026-08-27 07:51:26,CAR_05_2,12.48,27.9,96.13,87.34,107.89,-64.94,24.0,TRAIN_05
2026-08-27 07:57:49,CAR_05_2,11.74,26.29,98.69,89.66,110.12,-66.49,24.0,TRAIN_05
2026-08-27 08:08:39,CAR_05_2,13.44,28.34,96.12,87.77,108.2,-68.49,24.0,TRAIN_05
2026-08-27 08:17:49,CAR_05_2,12.1,26.83,97.54,88.92,106.95,-68.79,24.0,TRAIN_05
2026-08-27 08:30:48,CAR_05_2,12.31,27.33,97.42,87.8,108.78,-66.11,24.0,TRAIN_05
2026-08-27 08:37:06,CAR_05_2,12.23,27.44,96.72,86.67,108.35,-68.25,24.0,TRAIN_05
2026-08-27 08:44:26,CAR_05_2,12.59,28.72,97.52,87.54,108.32,-69.09,24.0,TRAIN_05
2026-08-27 08:51:39,CAR_05_2,13.3,27.15,95.51,89.9,109.08,-65.22,24.0,TRAIN_05
2026-08-27 08:59:18,CAR_05_2,12.66,27.64,97.29,90.29,106.51,-67.75,24.0,TRAIN_05
2026-08-27 09:06:05,CAR_05_2,12.37,27.21,97.5,89.41,109.67,-65.66,24.0,TRAIN_05
2026-08-27 09:20:58,CAR_05_2,12.9,27.02,97.18,88.16,109.38,-66.32,24.0,TRAIN_05
2026-08-27 09:28:10,CAR_05_2,12.67,29.03,96.97,87.67,107.93,-65.53,24.0,TRAIN_05
2026-08-27 09:38:57,CAR_05_2,12.59,25.07,96.69,89.54,109.12,-66.26,24.0,TRAIN_05
2026-08-27 09:44:43,CAR_05_2,13.51,26.69,96.77,90.34,109.34,-70.7,24.0,TRAIN_05
2026-08-27 09:51:01,CAR_05_2,12.6,30.1,96.65,88.62,108.09,-63.62,24.0,TRAIN_05
2026-08-27 09:59:36,CAR_05_2,12.58,29.3,96.25,87.54,107.87,-68.28,24.0,TRAIN_05
2026-08-27 10:05:12,CAR_05_2,13.62,27.43,96.8,85.87,107.63,-67.77,24.0,TRAIN_05
2026-08-27 10:11:09,CAR_05_2,12.77,27.95,97.79,89.55,108.28,-67.61,24.0,TRAIN_05
2026-08-27 10:18:37,CAR_05_2,11.26,26.85,96.86,89.58,108.43,-63.46,24.0,TRAIN_05
2026-08-27 10:24:19,CAR_05_2,13.33,27.72,95.95,86.24,107.88,-67.22,24.0,TRAIN_05
2026-08-27 10:29:27,CAR_05_2,11.82,29.2,96.41,89.22,108.39,-68.68,24.0,TRAIN_05
2026-08-27 10:43:51,CAR_05_2,13.13,28.0,96.4,88.65,107.89,-70.08,24.0,TRAIN_05
2026-08-27 10:55:05,CAR_05_2,12.75,29.15,96.96,87.52,109.25,-65.41,24.0,TRAIN_05
2026-08-27 11:01:07,CAR_05_2,13.14,28.79,96.12,88.52,108.54,-63.3,24.0,TRAIN_05
2026-08-27 11:12:54,CAR_05_2,14.01,28.53,97.49,90.17,108.85,-66.99,24.0,TRAIN_05
2026-08-27 11:20:37,CAR_05_2,12.28,28.37,96.78,85.81,107.61,-68.64,24.0,TRAIN_05
2026-08-27 11:25:53,CAR_05_2,13.14,29.98,97.91,88.57,108.84,-64.81,24.0,TRAIN_05
2026-08-27 11:32:16,CAR_05_2,12.97,31.32,96.86,87.66,108.19,-64.85,24.0,TRAIN_05
2026-08-27 11:46:27,CAR_05_2,13.55,30.21,96.98,88.32,108.8,-69.07,24.0,TRAIN_05
2026-08-27 11:51:29,CAR_05_2,13.83,31.19,96.45,88.71,109.03,-63.16,24.0,TRAIN_05
2026-08-27 11:59:51,CAR_05_2,12.15,28.79,97.53,87.88,108.63,-65.26,24.0,TRAIN_05
2026-08-27 12:08:10,CAR_05_2,13.49,30.4,98.29,88.41,110.43,-63.41,24.0,TRAIN_05
2026-08-27 12:16:23,CAR_05_2,12.74,30.91,96.62,87.04,109.47,-69.18,24.0,TRAIN_05
2026-08-27 12:27:05,CAR_05_2,13.78,30.1,97.66,86.22,108.72,-66.66,24.0,TRAIN_05
2026-08-27 12:41:59,CAR_05_2,13.82,29.04,96.68,87.2,108.74,-69.86,24.0,TRAIN_05
2026-08-27 12:50:37,CAR_05_2,13.89,31.59,96.43,88.23,108.44,-68.71,24.0,TRAIN_05
2026-08-27 12:56:57,CAR_05_2,13.72,29.34,96.51,89.75,108.09,-75.69,24.0,TRAIN_05
2026-08-27 13:02:16,CAR_05_2,13.72,30.96,96.94,85.84,108.38,-64.42,24.0,TRAIN_05
2026-08-27 13:08:17,CAR_05_2,14.63,30.24,98.11,87.11,107.9,-70.34,24.0,TRAIN_05
2026-08-27 13:16:55,CAR_05_2,13.64,32.34,97.31,88.83,107.75,-65.56,24.0,TRAIN_05
2026-08-27 13:30:06,CAR_05_2,13.91,30.98,97.56,87.66,109.21,-67.86,24.0,TRAIN_05
2026-08-27 13:39:59,CAR_05_2,13.93,30.45,96.04,89.64,108.43,-65.35,24.0,TRAIN_05
2026-08-27 13:46:22,CAR_05_2,13.05,29.56,97.16,89.23,107.72,-65.88,24.0,TRAIN_05
2026-08-27 13:51:23,CAR_05_2,13.36,32.07,98.39,88.59,107.15,-68.01,24.0,TRAIN_05
2026-08-27 14:02:33,CAR_05_2,13.84,29.79,95.94,90.14,108.84,-66.75,24.0,TRAIN_05
2026-08-27 14:09:19,CAR_05_2,13.62,29.46,97.21,85.34,108.53,-71.13,24.0,TRAIN_05
2026-08-27 14:18:04,CAR_05_2,14.55,29.7,97.1,89.94,107.3,-67.01,24.0,TRAIN_05
2026-08-27 14:27:06,CAR_05_2,12.65,29.76,96.45,88.7,107.29,-65.55,24.0,TRAIN_05
2026-08-27 14:37:22,CAR_05_2,13.93,31.26,95.37,86.17,108.46,-72.63,24.0,TRAIN_05
2026-08-27 14:48:16,CAR_05_2,14.56,29.74,98.93,88.11,107.52,-65.39,24.0,TRAIN_05
2026-08-27 15:02:30,CAR_05_2,13.75,31.74,96.34,85.09,107.39,-64.61,24.0,TRAIN_05
2026-08-27 15:17:06,CAR_05_2,13.55,31.18,96.45,91.02,108.91,-66.94,24.0,TRAIN_05
2026-08-27 15:23:05,CAR_05_2,14.09,30.64,96.44,86.9,108.48,-71.22,24.0,TRAIN_05
2026-08-27 15:28:40,CAR_05_2,13.91,32.0,96.95,87.07,108.54,-67.24,24.0,TRAIN_05
2026-08-27 15:41:23,CAR_05_2,13.61,28.98,97.11,87.33,108.09,-70.95,24.0,TRAIN_05
2026-08-27 15:53:53,CAR_05_2,13.29,31.14,95.89,88.71,108.71,-72.62,24.0,TRAIN_05
2026-08-27 16:08:51,CAR_05_2,13.31,31.07,97.29,89.55,108.52,-67.38,24.0,TRAIN_05
2026-08-27 16:21:10,CAR_05_2,14.58,29.3,97.6,86.76,109.83,-69.1,24.0,TRAIN_05
2026-08-27 16:29:50,CAR_05_2,13.5,29.1,98.0,89.27,108.44,-64.41,24.0,TRAIN_05
2026-08-27 16:42:25,CAR_05_2,14.18,30.94,96.86,87.5,108.8,-70.53,24.0,TRAIN_05
2026-08-27 16:49:34,CAR_05_2,13.15,31.15,96.53,87.01,109.16,-65.54,24.0,TRAIN_05
2026-08-27 16:57:51,CAR_05_2,13.33,28.95,96.36,89.2,108.08,-64.51,24.0,TRAIN_05
2026-08-27 17:10:01,CAR_05_2,12.21,28.42,97.79,87.18,108.15,-69.67,24.0,TRAIN_05
2026-08-27 17:22:13,CAR_05_2,13.18,30.07,96.03,86.11,107.45,-65.52,24.0,TRAIN_05
2026-08-27 17:33:19,CAR_05_2,12.97,27.9,96.98,87.47,108.11,-64.51,24.0,TRAIN_05
2026-08-27 17:43:56,CAR_05_2,13.16,29.97,95.57,85.06,109.96,-71.18,24.0,TRAIN_05
2026-08-27 17:52:08,CAR_05_2,13.4,30.31,96.08,87.78,109.01,-69.31,24.0,TRAIN_05
2026-08-27 18:00:08,CAR_05_2,12.37,31.22,97.69,87.99,108.2,-68.62,24.0,TRAIN_05
2026-08-27 18:11:32,CAR_05_2,13.21,31.04,98.74,89.98,108.2,-67.43,24.0,TRAIN_05
2026-08-27 18:19:36,CAR_05_2,13.13,28.42,96.52,87.42,108.14,-66.83,24.0,TRAIN_05
2026-08-27 18:34:32,CAR_05_2,13.58,27.87,96.79,88.47,109.31,-66.19,24.0,TRAIN_05
2026-08-27 18:48:31,CAR_05_2,12.67,28.11,98.17,86.83,109.63,-68.64,24.0,TRAIN_05
2026-08-27 19:02:27,CAR_05_2,13.65,31.26,98.27,87.9,108.67,-65.15,24.0,TRAIN_05
2026-08-27 19:14:49,CAR_05_2,13.06,30.72,96.44,86.58,108.66,-63.28,24.0,TRAIN_05
2026-08-27 19:28:14,CAR_05_2,13.03,28.9,95.29,86.39,108.61,-64.98,24.0,TRAIN_05
2026-08-27 19:39:19,CAR_05_2,13.05,29.29,96.81,89.99,108.05,-69.23,24.0,TRAIN_05
2026-08-27 19:52:14,CAR_05_2,13.05,28.43,96.04,87.39,109.31,-73.54,24.0,TRAIN_05
2026-08-27 19:58:07,CAR_05_2,12.71,28.52,97.12,87.52,108.41,-67.92,24.0,TRAIN_05
2026-08-27 20:09:17,CAR_05_2,12.75,28.94,96.47,88.77,109.1,-72.94,24.0,TRAIN_05
2026-08-27 20:21:21,CAR_05_2,12.61,28.26,98.08,88.36,108.47,-65.13,24.0,TRAIN_05
2026-08-27 20:28:41,CAR_05_2,12.58,28.37,95.47,87.38,108.31,-70.29,24.0,TRAIN_05
2026-08-27 20:34:48,CAR_05_2,12.79,26.64,97.97,87.8,108.61,-65.9,24.0,TRAIN_05
2026-08-27 20:47:38,CAR_05_2,12.66,27.39,97.02,86.83,108.13,-63.08,24.0,TRAIN_05
2026-08-27 20:58:46,CAR_05_2,12.67,27.83,97.51,87.51,108.59,-66.61,24.0,TRAIN_05
2026-08-27 21:08:36,CAR_05_2,12.85,25.55,96.53,85.01,107.57,-64.82,24.0,TRAIN_05
2026-08-27 21:18:37,CAR_05_2,11.86,28.42,95.74,86.63,108.67,-64.33,24.0,TRAIN_05
2026-08-27 21:26:57,CAR_05_2,12.32,27.9,97.46,90.37,108.04,-71.32,24.0,TRAIN_05
2026-08-27 21:34:31,CAR_05_2,11.96,28.17,98.2,86.46,108.93,-68.15,24.0,TRAIN_05
2026-08-27 21:45:11,CAR_05_2,11.98,27.28,95.95,88.37,107.75,-65.55,24.0,TRAIN_05
2026-08-27 21:58:36,CAR_05_2,11.75,26.85,97.39,88.58,106.87,-67.46,24.0,TRAIN_05
2026-08-27 22:13:18,CAR_05_2,11.77,26.08,97.11,88.16,107.96,-64.64,24.0,TRAIN_05
2026-08-27 22:23:09,CAR_05_2,12.33,28.28,97.04,86.46,109.74,-67.4,24.0,TRAIN_05
2026-08-27 22:34:46,CAR_05_2,11.67,26.02,95.63,88.08,107.07,-71.13,24.0,TRAIN_05
2026-08-27 22:49:02,CAR_05_2,12.51,25.41,95.84,85.12,108.47,-66.82,24.0,TRAIN_05
2026-08-27 22:57:33,CAR_05_2,12.85,28.02,97.26,89.12,107.72,-70.66,24.0,TRAIN_05
2026-08-27 23:07:10,CAR_05_2,11.34,22.32,94.39,89.73,111.39,-66.15,24.0,TRAIN_05
2026-08-27 23:12:46,CAR_05_2,11.22,19.81,96.74,90.91,111.3,-65.19,24.0,TRAIN_05
2026-08-27 23:18:02,CAR_05_2,11.55,21.23,97.46,91.59,109.92,-68.82,24.0,TRAIN_05
2026-08-27 23:31:29,CAR_05_2,11.81,23.85,97.34,93.74,109.67,-71.34,24.0,TRAIN_05
2026-08-27 23:41:17,CAR_05_2,11.53,20.92,94.93,91.3,110.17,-69.27,24.0,TRAIN_05
2026-08-27 23:47:02,CAR_05_2,11.36,19.94,97.33,91.78,110.18,-72.71,24.0,TRAIN_05
2026-08-27 23:53:14,CAR_05_2,11.25,22.43,96.73,90.71,109.51,-60.36,24.0,TRAIN_05
2026-08-28 00:03:01,CAR_05_2,12.06,21.99,96.92,91.19,112.07,-66.64,24.0,TRAIN_05
2026-08-28 00:11:44,CAR_05_2,11.27,20.84,96.43,94.37,109.3,-67.75,24.0,TRAIN_05
2026-08-28 00:25:46,CAR_05_2,11.58,22.26,98.89,93.15,109.41,-67.46,24.0,TRAIN_05
2026-08-28 00:32:20,CAR_05_2,11.88,22.83,96.12,95.37,109.27,-63.17,24.0,TRAIN_05
2026-08-28 00:40:20,CAR_05_2,11.77,19.66,96.25,93.31,109.41,-69.68,24.0,TRAIN_05
2026-08-28 00:45:56,CAR_05_2,11.17,21.18,96.74,90.35,110.16,-69.35,24.0,TRAIN_05
2026-08-28 00:55:49,CAR_05_2,12.05,20.32,96.42,94.4,110.2,-71.68,24.0,TRAIN_05
2026-08-28 01:02:42,CAR_05_2,11.26,20.69,97.56,89.66,110.09,-68.41,24.0,TRAIN_05
2026-08-28 01:15:03,CAR_05_2,11.85,20.24,97.25,91.16,110.76,-70.37,24.0,TRAIN_05
2026-08-28 01:20:49,CAR_05_2,11.58,19.43,98.12,93.14,110.45,-68.89,24.0,TRAIN_05
2026-08-28 01:28:02,CAR_05_2,11.8,21.69,96.37,90.55,111.09,-64.41,24.0,TRAIN_05
2026-08-28 01:38:16,CAR_05_2,11.97,22.64,97.78,91.0,110.3,-68.46,24.0,TRAIN_05
2026-08-28 01:48:48,CAR_05_2,12.35,21.12,97.39,91.97,109.44,-68.23,24.0,TRAIN_05
2026-08-28 01:54:19,CAR_05_2,11.54,19.95,97.36,93.24,109.96,-67.13,24.0,TRAIN_05
2026-08-28 01:59:23,CAR_05_2,10.86,22.77,98.0,89.96,110.83,-71.55,24.0,TRAIN_05
2026-08-28 02:05:27,CAR_05_2,11.37,20.75,97.23,92.97,109.93,-65.73,24.0,TRAIN_05
2026-08-28 02:17:41,CAR_05_2,11.74,20.7,96.83,92.83,111.15,-68.39,24.0,TRAIN_05
2026-08-28 02:26:15,CAR_05_2,11.85,21.81,97.18,92.47,111.66,-72.62,24.0,TRAIN_05
2026-08-28 02:33:46,CAR_05_2,11.65,20.08,97.36,90.22,110.37,-69.47,24.0,TRAIN_05
2026-08-28 02:44:30,CAR_05_2,11.63,20.01,96.48,94.55,109.65,-67.73,24.0,TRAIN_05
2026-08-28 02:59:15,CAR_05_2,11.06,20.99,96.67,90.98,111.03,-69.75,24.0,TRAIN_05
2026-08-28 03:10:01,CAR_05_2,11.05,21.48,97.81,93.36,110.23,-68.5,24.0,TRAIN_05
2026-08-28 03:17:39,CAR_05_2,10.8,18.62,95.96,94.13,110.38,-72.62,24.0,TRAIN_05
2026-08-28 03:25:55,CAR_05_2,11.82,20.69,97.18,92.02,110.38,-66.15,24.0,TRAIN_05
2026-08-28 03:37:53,CAR_05_2,11.17,22.35,96.86,93.05,109.54,-69.52,24.0,TRAIN_05
2026-08-28 03:47:23,CAR_05_2,12.84,19.54,96.44,92.49,108.61,-70.94,24.0,TRAIN_05
2026-08-28 04:01:02,CAR_05_2,12.2,18.26,95.18,90.44,109.65,-63.53,24.0,TRAIN_05
2026-08-28 04:07:46,CAR_05_2,10.37,21.21,96.45,91.35,111.59,-71.01,24.0,TRAIN_05
2026-08-28 04:16:46,CAR_05_2,11.46,18.96,98.09,92.51,109.15,-66.92,24.0,TRAIN_05
2026-08-28 04:28:17,CAR_05_2,11.23,21.19,97.78,91.74,110.03,-67.97,24.0,TRAIN_05
2026-08-28 04:37:08,CAR_05_2,11.29,20.65,97.85,91.41,109.82,-68.5,24.0,TRAIN_05
2026-08-28 04:49:32,CAR_05_2,11.95,20.7,97.26,91.2,110.21,-73.69,24.0,TRAIN_05
2026-08-28 04:59:32,CAR_05_2,10.62,19.55,97.67,90.89,110.15,-70.9,24.0,TRAIN_05
2026-08-28 05:10:01,CAR_05_2,11.65,20.34,96.97,89.98,109.88,-67.36,24.0,TRAIN_05
2026-08-28 05:18:51,CAR_05_2,11.63,21.81,96.63,93.22,110.32,-72.28,24.0,TRAIN_05
2026-08-28 05:24:36,CAR_05_2,12.06,19.53,98.72,92.9,110.89,-66.11,24.0,TRAIN_05
2026-08-28 05:29:47,CAR_05_2,12.52,21.74,98.15,92.4,109.15,-68.53,24.0,TRAIN_05
2026-08-28 05:34:49,CAR_05_2,11.4,21.26,96.46,94.14,109.28,-72.96,24.0,TRAIN_05
2026-08-28 05:47:43,CAR_05_2,11.09,20.99,97.31,90.76,109.75,-66.35,24.0,TRAIN_05
2026-08-28 05:59:30,CAR_05_2,11.41,21.35,97.34,91.22,109.62,-72.91,24.0,TRAIN_05
2026-08-28 06:06:40,CAR_05_2,12.31,26.39,97.06,88.39,107.63,-66.95,24.0,TRAIN_05
2026-08-28 06:17:30,CAR_05_2,11.73,25.19,97.91,87.93,107.67,-65.85,24.0,TRAIN_05
2026-08-28 06:27:08,CAR_05_2,10.62,25.79,98.32,88.01,107.63,-67.77,24.0,TRAIN_05
2026-08-28 06:40:01,CAR_05_2,11.92,25.02,96.02,89.27,108.91,-67.33,24.0,TRAIN_05
2026-08-28 06:49:26,CAR_05_2,11.67,25.56,98.0,88.1,108.48,-67.69,24.0,TRAIN_05
2026-08-28 07:03:16,CAR_05_2,11.3,25.48,97.35,86.7,108.21,-64.08,24.0,TRAIN_05
2026-08-28 07:13:47,CAR_05_2,11.89,26.98,98.15,88.62,108.94,-72.48,24.0,TRAIN_05
2026-08-28 07:28:00,CAR_05_2,12.1,25.22,97.58,86.65,107.68,-66.68,24.0,TRAIN_05
2026-08-28 07:37:14,CAR_05_2,12.45,25.79,96.95,86.8,108.34,-67.72,24.0,TRAIN_05
2026-08-28 07:44:20,CAR_05_2,11.84,26.62,98.65,88.32,108.9,-67.69,24.0,TRAIN_05
2026-08-28 07:58:33,CAR_05_2,12.6,26.53,95.82,88.05,108.61,-65.99,24.0,TRAIN_05
2026-08-28 08:13:29,CAR_05_2,12.9,27.27,95.7,86.97,108.07,-68.88,24.0,TRAIN_05
2026-08-28 08:25:18,CAR_05_2,13.41,28.08,98.25,89.98,108.38,-60.55,24.0,TRAIN_05
2026-08-28 08:34:55,CAR_05_2,13.18,28.44,95.92,88.01,109.53,-65.94,24.0,TRAIN_05
2026-08-28 08:43:49,CAR_05_2,13.07,27.67,95.05,86.22,108.64,-67.66,24.0,TRAIN_05
2026-08-28 08:49:49,CAR_05_2,12.44,28.49,96.99,90.17,107.51,-60.35,24.0,TRAIN_05
2026-08-28 08:58:42,CAR_05_2,11.9,28.11,96.33,87.47,107.67,-71.91,24.0,TRAIN_05
2026-08-28 09:09:51,CAR_05_2,12.65,26.54,98.14,88.73,108.39,-71.39,24.0,TRAIN_05
2026-08-28 09:18:44,CAR_05_2,12.94,27.66,98.43,86.06,108.68,-68.3,24.0,TRAIN_05
2026-08-28 09:31:01,CAR_05_2,13.21,29.3,97.04,88.3,108.35,-67.24,24.0,TRAIN_05
2026-08-28 09:37:20,CAR_05_2,12.54,26.26,96.85,88.71,108.24,-70.13,24.0,TRAIN_05
2026-08-28 09:44:10,CAR_05_2,12.89,28.52,96.87,88.49,109.01,-74.72,24.0,TRAIN_05
2026-08-28 09:54:18,CAR_05_2,13.21,28.13,97.26,88.52,109.03,-70.86,24.0,TRAIN_05
2026-08-28 09:59:49,CAR_05_2,12.79,28.24,96.79,88.45,107.92,-63.01,24.0,TRAIN_05
2026-08-28 10:07:14,CAR_05_2,13.31,29.86,96.2,85.14,108.76,-67.97,24.0,TRAIN_05
2026-08-28 10:18:51,CAR_05_2,12.62,28.07,97.64,87.29,108.63,-66.58,24.0,TRAIN_05
2026-08-28 10:25:32,CAR_05_2,12.84,30.05,97.73,88.1,108.56,-70.72,24.0,TRAIN_05
2026-08-28 10:35:10,CAR_05_2,13.73,28.47,97.62,89.86,108.41,-66.05,24.0,TRAIN_05
2026-08-28 10:41:19,CAR_05_2,13.59,27.55,95.73,88.14,107.79,-72.22,24.0,TRAIN_05
2026-08-28 10:52:11,CAR_05_2,12.08,27.87,97.55,90.12,109.36,-68.26,24.0,TRAIN_05
2026-08-28 11:04:38,CAR_05_2,12.6,28.9,96.83,89.74,109.33,-70.67,24.0,TRAIN_05
2026-08-28 11:13:57,CAR_05_2,14.17,29.21,96.06,88.64,109.8,-62.99,24.0,TRAIN_05
2026-08-28 11:25:09,CAR_05_2,13.32,28.22,96.15,86.95,109.28,-67.93,24.0,TRAIN_05
2026-08-28 11:32:13,CAR_05_2,14.13,27.93,97.0,90.19,109.39,-68.72,24.0,TRAIN_05
2026-08-28 11:41:37,CAR_05_2,12.86,27.3,98.15,86.92,108.13,-67.87,24.0,TRAIN_05
2026-08-28 11:55:44,CAR_05_2,13.38,29.46,96.83,89.21,108.31,-72.92,24.0,TRAIN_05
2026-08-28 12:09:25,CAR_05_2,13.6,28.91,97.43,89.71,107.64,-73.84,24.0,TRAIN_05
2026-08-28 12:18:16,CAR_05_2,13.73,30.68,98.53,89.04,107.29,-67.88,24.0,TRAIN_05
2026-08-28 12:24:14,CAR_05_2,13.26,31.69,97.79,86.87,108.78,-67.92,24.0,TRAIN_05
2026-08-28 12:32:07,CAR_05_2,14.13,29.61,96.84,89.42,108.94,-68.37,24.0,TRAIN_05
2026-08-28 12:39:42,CAR_05_2,12.71,28.53,97.99,87.99,108.2,-66.16,24.0,TRAIN_05
2026-08-28 12:45:53,CAR_05_2,13.25,29.55,96.39,88.11,109.36,-63.55,24.0,TRAIN_05
2026-08-28 12:59:38,CAR_05_2,13.32,28.04,98.58,86.43,109.49,-73.73,24.0,TRAIN_05
2026-08-28 13:08:03,CAR_05_2,13.51,30.5,98.86,86.85,108.46,-67.28,24.0,TRAIN_05
2026-08-28 13:14:31,CAR_05_2,14.75,27.75,98.35,87.77,107.72,-69.25,24.0,TRAIN_05
2026-08-28 13:29:22,CAR_05_2,13.23,32.16,96.21,89.8,108.7,-68.72,24.0,TRAIN_05
2026-08-28 13:34:23,CAR_05_2,13.17,29.06,97.23,86.37,108.9,-60.69,24.0,TRAIN_05
2026-08-28 13:48:47,CAR_05_2,14.18,30.11,95.57,87.27,107.22,-67.41,24.0,TRAIN_05
2026-08-28 13:54:28,CAR_05_2,12.49,30.37,96.67,89.3,108.93,-67.56,24.0,TRAIN_05
2026-08-28 14:02:15,CAR_05_2,13.16,30.75,98.81,89.76,109.91,-67.63,24.0,TRAIN_05
2026-08-28 14:11:33,CAR_05_2,13.1,29.44,96.23,88.23,108.16,-67.72,24.0,TRAIN_05
2026-08-28 14:21:46,CAR_05_2,12.64,30.53,96.61,89.15,108.8,-68.8,24.0,TRAIN_05
2026-08-28 14:31:34,CAR_05_2,14.22,29.8,98.63,88.59,107.59,-67.08,24.0,TRAIN_05
2026-08-28 14:45:09,CAR_05_2,14.45,29.13,96.22,88.65,108.29,-70.73,24.0,TRAIN_05
2026-08-28 14:57:58,CAR_05_2,14.21,30.11,97.22,85.96,109.64,-66.77,24.0,TRAIN_05
2026-08-28 15:10:28,CAR_05_2,14.06,30.48,96.1,89.29,108.94,-69.28,24.0,TRAIN_05
2026-08-28 15:21:45,CAR_05_2,14.16,29.88,95.54,85.68,109.3,-64.27,24.0,TRAIN_05
2026-08-28 15:31:35,CAR_05_2,12.93,29.78,96.73,90.62,108.5,-68.55,24.0,TRAIN_05
2026-08-28 15:39:25,CAR_05_2,13.59,31.4,96.35,88.33,107.11,-71.9,24.0,TRAIN_05
2026-08-28 15:44:54,CAR_05_2,12.85,31.29,96.6,89.23,108.13,-69.0,24.0,TRAIN_05
2026-08-28 15:50:46,CAR_05_2,13.22,30.0,96.79,88.0,108.54,-71.98,24.0,TRAIN_05
2026-08-28 15:58:09,CAR_05_2,13.54,30.3,96.86,90.2,108.05,-66.66,24.0,TRAIN_05
2026-08-28 16:04:54,CAR_05_2,13.81,28.86,96.1,90.78,108.24,-69.01,24.0,TRAIN_05
2026-08-28 16:12:57,CAR_05_2,13.98,30.77,97.03,86.26,108.36,-69.7,24.0,TRAIN_05
2026-08-28 16:20:30,CAR_05_2,13.37,31.65,96.79,87.7,108.87,-68.15,24.0,TRAIN_05
2026-08-28 16:31:52,CAR_05_2,14.28,30.67,97.43,87.48,108.53,-71.95,24.0,TRAIN_05
2026-08-28 16:37:24,CAR_05_2,13.38,28.43,98.22,87.46,109.58,-65.26,24.0,TRAIN_05
2026-08-28 16:49:29,CAR_05_2,13.48,31.3,97.09,85.79,109.24,-65.98,24.0,TRAIN_05
2026-08-28 17:01:13,CAR_05_2,13.03,30.0,95.36,88.56,108.4,-68.8,24.0,TRAIN_05
2026-08-28 17:15:26,CAR_05_2,13.28,29.55,96.95,86.78,109.23,-64.98,24.0,TRAIN_05
2026-08-28 17:20:29,CAR_05_2,12.9,31.43,96.92,87.49,108.0,-66.56,24.0,TRAIN_05
2026-08-28 17:30:29,CAR_05_2,13.18,28.6,97.59,89.19,108.9,-72.43,24.0,TRAIN_05
2026-08-28 17:41:08,CAR_05_2,13.02,29.94,97.09,87.89,108.7,-66.08,24.0,TRAIN_05
2026-08-28 17:49:03,CAR_05_2,12.93,29.83,96.1,88.94,107.69,-68.56,24.0,TRAIN_05
2026-08-28 18:02:31,CAR_05_2,13.79,31.3,96.54,87.74,108.76,-71.4,24.0,TRAIN_05
2026-08-28 18:16:28,CAR_05_2,13.61,27.91,96.73,88.92,108.66,-70.53,24.0,TRAIN_05
2026-08-28 18:27:47,CAR_05_2,13.65,28.56,96.87,87.07,107.71,-68.5,24.0,TRAIN_05
2026-08-28 18:33:46,CAR_05_2,14.21,30.2,96.0,88.76,108.39,-68.88,24.0,TRAIN_05
2026-08-28 18:43:52,CAR_05_2,13.54,27.82,97.3,86.91,109.97,-69.66,24.0,TRAIN_05
2026-08-28 18:49:10,CAR_05_2,13.53,28.48,97.02,87.7,108.62,-68.13,24.0,TRAIN_05
2026-08-28 18:54:46,CAR_05_2,12.56,28.43,97.48,88.21,108.44,-66.81,24.0,TRAIN_05
2026-08-28 19:06:41,CAR_05_2,12.16,29.27,96.18,86.62,108.75,-69.24,24.0,TRAIN_05
2026-08-28 19:13:55,CAR_05_2,12.81,29.21,97.4,87.6,108.64,-69.32,24.0,TRAIN_05
2026-08-28 19:21:17,CAR_05_2,12.28,28.91,97.55,86.35,108.51,-68.32,24.0,TRAIN_05
2026-08-28 19:33:25,CAR_05_2,13.54,29.65,97.31,85.73,109.92,-69.22,24.0,TRAIN_05
2026-08-28 19:39:22,CAR_05_2,12.36,29.69,97.6,91.04,108.19,-67.97,24.0,TRAIN_05
2026-08-28 19:53:38,CAR_05_2,12.73,29.26,95.85,88.37,108.73,-66.12,24.0,TRAIN_05
2026-08-28 20:05:34,CAR_05_2,12.97,26.91,98.18,87.3,108.06,-66.87,24.0,TRAIN_05
2026-08-28 20:18:17,CAR_05_2,11.81,27.98,96.17,86.8,109.85,-66.85,24.0,TRAIN_05
2026-08-28 20:33:14,CAR_05_2,13.5,27.69,96.07,90.46,106.91,-70.34,24.0,TRAIN_05
2026-08-28 20:43:56,CAR_05_2,11.79,29.74,96.45,87.99,108.98,-69.73,24.0,TRAIN_05
2026-08-28 20:49:03,CAR_05_2,12.51,28.13,97.17,90.44,108.51,-73.43,24.0,TRAIN_05
2026-08-28 21:03:58,CAR_05_2,13.22,28.08,95.93,88.38,108.57,-64.72,24.0,TRAIN_05
2026-08-28 21:12:45,CAR_05_2,12.19,26.23,97.06,87.04,109.65,-73.07,24.0,TRAIN_05
2026-08-28 21:21:07,CAR_05_2,12.05,26.86,97.31,84.5,108.44,-67.9,24.0,TRAIN_05
2026-08-28 21:31:56,CAR_05_2,12.14,27.77,97.8,88.93,107.19,-64.16,24.0,TRAIN_05
2026-08-28 21:36:58,CAR_05_2,12.52,26.28,97.11,88.89,108.91,-72.3,24.0,TRAIN_05
